YEAR,SEGMENT_ID,UNIQUEID,F_ID,SPECIES,TAGNUMBER,WEIGHT,LENGTH,KN,OTOLITH,RAYSPINE,SCALE,FTPREFIX,FTNUM,FTMR,CWTYN,DANGLER,SCUTELOC,SCUTENUM,ELHV,ELCOLOR,ERHV,ERCOLOR,OTHER_TAG_INFO
2017.00,10,197486.00,1881692.00,USG,,,25.00,,,,,,,,,,,,,,,,
2017.00,10,194251.00,1863846.00,PDSG,4704071213,3220.00,957.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,10,194595.00,1866769.00,PDSG,432C27714B,700.00,602.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,10,194606.00,1866827.00,PDSG,4704135507,370.00,523.00,1,,,,,,,N,N,N,,,N,V,Y,
2017.00,10,194383.00,1865140.00,PDSG,4706037026,900.00,621.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,10,194375.00,1865157.00,PDSG,470C370B79,860.00,600.00,1,,,,,,,N,N,N,,H,P,,N,
2016.00,11,184084.00,1784667.00,PDSG,4707635C6B,2230.00,862.00,1,,,,,,,N,N,N,,,N,,N,
2016.00,11,188701.00,1813884.00,SNSG,,,65.00,,,,,,,,,,,,,,,,
2016.00,11,188707.00,1813971.00,SNSG,,,78.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814008.00,SNSG,,,80.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814009.00,SNSG,,,131.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814010.00,SNSG,,,87.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814011.00,SNSG,,,79.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814012.00,SNSG,,,59.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814013.00,SNSG,,,61.00,,,,,,,,,,,,,,,,
2016.00,11,190292.00,1829700.00,SNSG,,,116.00,,,,,,,,,,,,,,,,
2017.00,11,197244.00,1880840.00,USG,,,150.00,,,,,,,,N,N,N,,,N,,N,
2017.00,11,194499.00,1865894.00,PDSG,4627480529,1520.00,785.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196147.00,1876998.00,PDSG,4704550E5B,14000.00,1369.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196156.00,1877007.00,PDSG,7F7D291A07,18000.00,1453.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196171.00,1877022.00,PDSG,132313521A,17000.00,1450.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196187.00,1877038.00,PDSG,220F01755C,27550.00,1544.00,2,,,,,,,N,N,N,,,N,,N,
2017.00,22,196194.00,1877045.00,PDSG,1F50072169,12500.00,1365.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196146.00,1877054.00,PDSG,470A754E14,5400.00,1172.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196363.00,1877622.00,PDSG,7F7D2D723D,17000.00,1502.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196618.00,1878411.00,PDSG,44440A7B73,14500.00,1426.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196621.00,1878414.00,PDSG,7F7B023408,15500.00,1469.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196621.00,1878415.00,PDSG,115712453A,15000.00,1313.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196621.00,1878416.00,PDSG,1F4A3E1455,15500.00,1397.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196622.00,1878417.00,PDSG,7F7B031F17,20000.00,1434.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196622.00,1878418.00,PDSG,7F7B024F2D,15000.00,1460.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196927.00,1879222.00,PDSG,7F7D24754C,20000.00,1558.00,1,,,,,,,N,U,N,,,N,,N,
2017.00,22,196929.00,1879224.00,PDSG,1F4A0B1A72,15000.00,1441.00,1,,,,,,,N,N,N,,,N,,N,code 71 implanted
2017.00,22,196949.00,1879274.00,PDSG,1F50072169,12000.00,1305.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196950.00,1879275.00,PDSG,444334021A,17000.00,1435.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196956.00,1879281.00,PDSG,115633183A,15000.00,1375.00,1,,,,,,,N,N,N,,,N,,N,
